game_id,week,season_type,home_team,home_points,away_team,away_points,excitement_index
401777289,7,regular,Washington & Jefferson,24,Westminster (PA),7,NA
401774453,7,regular,Hendrix College,60,Austin,21,NA
401773373,7,regular,Henderson State,59,Northwestern Oklahoma State,0,NA
401774185,7,regular,Wisconsin-River Falls,31,Wisconsin-Platteville,21,NA
401774191,7,regular,Wisconsin-Stevens Pt,14,Wisconsin-Whitewater,45,NA
401774370,7,regular,Carthage,23,Washington University (St. Louis),31,NA
401773108,7,regular,Ferrum,20,Wilson,34,NA
401774376,7,regular,Illinois Wesleyan,21,Wheaton,65,NA
401774459,7,regular,McMurry,65,LYONCOLL,7,NA
401767616,7,regular,Valparaiso,10,Dayton,41,NA
401767242,7,regular,West Georgia,13,Abilene Christian,30,13.124577386414426
401767583,7,regular,The Citadel,38,Valdosta State,14,NA
401777977,7,regular,Bentley,59,Post University,0,NA
401778026,7,regular,Bridgewater (VA),14,Roanoke College,24,NA
401774464,7,regular,Rhodes College,19,Millsaps,45,NA
401774178,7,regular,Wisconsin-Stout,27,Wisconsin-Oshkosh,16,NA
401776753,7,regular,Saint John's (MN),70,Macalester,0,NA
401776746,7,regular,St. Olaf,21,Gustavus Adolphus,35,NA
401767143,7,regular,Hampton,21,Campbell,38,4.674842218766013
401773737,7,regular,Wayne State (NE),21,Bemidji State,26,NA
401766688,7,regular,Monmouth (IL),48,Illinois College,15,NA
401773641,7,regular,Central Missouri,32,Northwest Missouri St,49,NA
401774020,7,regular,Kentucky State,42,Edward Waters,14,NA
401773661,7,regular,Concord University,21,West Virginia State,28,NA
401773990,7,regular,Benedict College,14,Fort Valley State,7,NA
401767260,7,regular,Towson,31,Monmouth,42,5.651550352403656
401777603,7,regular,Martin Luther,7,Crown College,17,NA
401766692,7,regular,Chicago,66,Lawrence University,0,NA
401776738,7,regular,St. Scholastica,14,Carleton,41,NA
401773048,7,regular,Simpson College (IA),7,Coe College,34,NA
401773814,7,regular,Edinboro University,35,PennWest California,29,NA
401766696,7,regular,Williams,24,Middlebury,17,NA
401773237,7,regular,Findlay,16,Hillsdale,14,NA
401773672,7,regular,Fairmont State,45,West Virginia Wesleyan,10,NA
401777031,7,regular,Concordia-Wisconsin,41,Lakeland,34,NA
401773159,7,regular,Buena Vista,31,Luther,7,NA
401773486,7,regular,Saginaw Valley State,55,Roosevelt,10,NA
401767154,7,regular,Elon,21,Villanova,29,4.618105359394742
401773785,7,regular,Minnesota State Mankato,47,Winona State,21,NA
401762837,7,regular,Kent State,42,Massachusetts,6,2.8487384351500182
401767567,7,regular,Western Carolina,52,Furman,7,3.5337088436090696
401773946,7,regular,Mars Hill,23,Emory & Henry College,48,NA
401773176,7,regular,Wartburg,33,Dubuque,7,NA
401777192,7,regular,Marietta,27,Heidelberg,30,NA
401767537,7,regular,South Dakota State,31,Northern Iowa,3,3.9404223431097454
401767390,7,regular,Bethune-Cookman,45,Southern,14,NA
401766691,7,regular,Cornell College (IA),14,Ripon,22,NA
401767084,7,regular,Montana State,48,Idaho State,14,3.7012275939371206
401773884,7,regular,Western Colorado,56,Black Hills State,17,NA
401773921,7,regular,Lenoir-Rhyne,28,Anderson (Sc),35,NA
401774022,7,regular,Lane College,13,Miles College,23,NA
401767313,7,regular,Alabama A&M,45,Mississippi Valley State,25,6.255722159491526
401773336,7,regular,East Central (OK),37,Arkansas Tech,21,NA
401773346,7,regular,Oklahoma Baptist,17,Arkansas-Monticello,14,NA
401773387,7,regular,Southern Nazarene,7,Ouachita Baptist,28,NA
401773644,7,regular,Pittsburg St,34,Washburn,10,NA
401773747,7,regular,University of Mary,35,Minnesota State Moorhead,38,NA
401773629,7,regular,Nebraska-Kearney,27,Missouri Western,7,NA
401773754,7,regular,Minot State,35,Jamestown College,28,NA
401774361,7,regular,Carroll University (WI),24,North Park,10,NA
401774212,7,regular,Brevard College,35,Southern Virginia,32,NA
401774040,7,regular,Hartwick,21,St John Fisher University,35,NA
401773889,7,regular,Chadron St,37,New Mexico Highlands,20,NA
401767413,7,regular,Florida A&M,7,North Carolina Central,45,4.044759156097599
401767236,7,regular,UT Martin,32,Western Illinois,31,6.45097985822318
401767196,7,regular,Eastern Illinois,10,Gardner-Webb,21,3.7864294129824243
401767372,7,regular,Alcorn State,42,Lincoln (CA),0,3.1187420692441976
401774323,7,regular,College Of New Jersey,42,William Paterson,0,NA
401773133,7,regular,UNC Pembroke,52,Shorter,21,NA
401752866,7,regular,Penn State,21,Northwestern,22,6.179311855515855
401761624,7,regular,Georgia State,20,App State,41,3.3372824593976382
401752867,7,regular,Maryland,31,Nebraska,34,6.460996284830717
401767511,7,regular,North Dakota State,45,Southern Illinois,17,4.355213911771867
401754562,7,regular,Notre Dame,36,NC State,7,4.771520212038678
401767560,7,regular,East Tennessee State,45,VMI,10,2.8199468370989353
401756919,7,regular,Kansas State,41,TCU,28,5.252362149705651
401756918,7,regular,Colorado,24,Iowa State,17,5.95300557410321
401754563,7,regular,Oregon State,14,Wake Forest,39,3.0025001196704193
401761626,7,regular,Marshall,48,Old Dominion,24,5.311620641343362
401752736,7,regular,Texas,23,Oklahoma,6,5.19443888245953
401752870,7,regular,Oregon,20,Indiana,30,5.790429511289678
401773394,7,regular,Southern Arkansas,14,Southwestern Oklahoma State,12,NA
401762834,7,regular,Western Michigan,42,Ball State,0,3.025974457111789
401767363,7,regular,Jackson State,38,Alabama State,34,NA
401760386,7,regular,UNLV,51,Air Force,48,10.021451733879378
401754560,7,regular,Georgia Tech,35,Virginia Tech,20,3.3730818797323567
401773262,7,regular,Howard Payne,36,East Texas Baptist University,18,NA
401773434,7,regular,William Jewell,33,Quincy,34,NA
401767287,7,regular,North Alabama,21,Central Arkansas,49,4.887349507206299
401777624,7,regular,Oberlin,2,Kenyon,57,NA
401777163,7,regular,Puget Sound,27,Pacific Lutheran,41,NA
401767079,7,regular,Montana,28,Cal Poly,9,6.185663899656963
401777147,7,regular,Linfield College,23,Pacific (OR),6,NA
401767165,7,regular,Charleston Southern,13,Tennessee Tech,27,3.9954038943815
401773903,7,regular,CSU Pueblo,49,Fort Lewis,13,NA
401783816,7,regular,La Verne,19,California Lutheran University,23,NA
401762484,7,regular,Temple,31,Navy,32,6.2423048366125435
401777141,7,regular,Whitworth,40,NEWBERG,16,NA
401774255,7,regular,Claremont-Mudd-Scripps College,10,Redlands,17,NA
401773401,7,regular,Missouri S&T,13,Indianapolis,56,NA
401767220,7,regular,Southeast Missouri State,28,Tennessee State,12,4.302541504058583
401778024,7,regular,Willamette,20,Lewis & Clark College,28,NA
401767504,7,regular,North Dakota,35,Youngstown State,17,3.4241399429117485
401752735,7,regular,Tennessee,34,Arkansas,31,6.082855487023981
401777257,7,regular,Case Western Reserve,62,Allegheny,21,NA
401767622,7,regular,San Diego,16,Drake,19,5.110369407230623
401773118,7,regular,West Florida,40,Chowan,10,NA
401767122,7,regular,Idaho,33,Northern Colorado,49,7.113734605405928
401773549,7,regular,Eastern New Mexico,18,Western Oregon,21,NA
401773932,7,regular,Wingate,41,Catawba,28,NA
401773719,7,regular,St. Anselm,21,Franklin Pierce,0,NA
401773790,7,regular,Southwest Minnesota State,14,Sioux Falls,35,NA
401774339,7,regular,Berry College,29,Trinity University TX,6,NA
401773983,7,regular,Allen,20,Savannah St,23,NA
401773847,7,regular,Lock Haven University,7,Kutztown University,34,NA
401767251,7,regular,Eastern Kentucky,34,Austin Peay,20,NA
401762482,7,regular,Florida Atlantic,53,UAB,33,2.8893400308088526
401783913,7,regular,Eureka College,0,Benedictine University,56,NA
401773804,7,regular,East Stroudsburg University,38,Bloomsburg,35,NA
401767461,7,regular,East Texas A&M,23,Lamar,33,NA
401767439,7,regular,Murray State,32,Illinois State,46,3.9075445886435327
401777072,7,regular,Wooster,7,Denison University,28,NA
401766693,7,regular,Tufts,28,Bates,35,NA
401774275,7,regular,CENTENARY,27,Texas Lutheran,55,NA
401761623,7,regular,Coastal Carolina,23,UL Monroe,8,3.9665617840012355
401774352,7,regular,Elmhurst,7,Augustana (IL),48,NA
401767418,7,regular,Grambling,20,Texas Southern,21,5.289963066724981
401767470,7,regular,Houston Christian,20,Northwestern State,17,5.954737882384612
401752869,7,regular,Wisconsin,0,Iowa,37,2.1669036104572132
401777285,7,regular,Bethany (WV),35,Saint Vincent,57,NA
401760391,7,regular,Wyoming,35,San José State,28,6.881816271622111
401777046,7,regular,Wisconsin-Lutheran,14,St. Norbert,17,NA
401774381,7,regular,North Central College,59,Millikin,10,NA
401752737,7,regular,Texas A&M,34,Florida,17,4.316127091314349
401773763,7,regular,Northern State,34,Minnesota Duluth,31,NA
401773574,7,regular,UT Permian Basin,14,Central Washington,27,NA
401773464,7,regular,Northern Michigan,7,Grand Valley State University,35,NA
401767116,7,regular,UC Davis,45,Northern Arizona,24,6.041557932035031
401752864,7,regular,Minnesota,27,Purdue,20,7.5970265416431575
401756921,7,regular,Texas Tech,42,Kansas,17,4.461073915587181
401752868,7,regular,USC,31,Michigan,13,3.745751821245596
401752731,7,regular,Auburn,10,Georgia,20,3.719118907344582
401762485,7,regular,UTSA,61,Rice,13,3.224471852594717
401754558,7,regular,Boston College,10,Clemson,41,3.6232546541892043
401752732,7,regular,LSU,20,South Carolina,10,5.948422849595579
401767307,7,regular,Utah Tech,23,Tarleton State,41,4.671780203611916
401773599,7,regular,Fort Hays State,14,Central Oklahoma,21,NA
401773874,7,regular,Colorado Mesa,54,Adams State,17,NA
401773539,7,regular,Texas A&M-Kingsville,24,Angelo State,19,NA
401773559,7,regular,Sul Ross State,23,Midwestern State,69,NA
401756916,7,regular,Arizona,27,BYU,33,6.0831665141987035
401767133,7,regular,Weber State,27,Sacramento State,55,3.6327492232211203
401761627,7,regular,Texas State,41,Troy,48,6.582113673903993
401760387,7,regular,Boise State,41,New Mexico,25,5.141023063108582
401774268,7,regular,Pomona Pitzer,10,Chapman,17,NA
401756922,7,regular,Utah,42,Arizona State,10,3.272559133791891
401760390,7,regular,Nevada,10,San Diego State,44,2.7710207793983725
401760389,7,regular,Hawai'i,44,Utah State,26,6.965090359565352
401757282,8,regular,Liberty,30,New Mexico State,27,7.243523951724202
401761628,8,regular,South Alabama,14,Arkansas State,15,6.007573581603441
401757281,8,regular,Western Kentucky,6,Florida International,25,3.3262775774847855
401757283,8,regular,Jacksonville State,38,Delaware,25,3.733978273085511
401757284,8,regular,Sam Houston,17,UTEP,35,6.415474181610054
401773395,8,regular,Southern Nazarene,6,Southwestern Oklahoma State,31,NA
401774125,8,regular,Olivet College,7,Trine University,59,NA
401762486,8,regular,East Carolina,41,Tulsa,27,5.419543058010475
401776972,8,regular,Maine Maritime,14,Biddeford,77,NA
401783908,8,regular,Worcester Polytechnic Institute,10,Springfield,24,NA
401754564,8,regular,Miami,21,Louisville,24,6.084893249932992
401773720,8,regular,Kentucky State,17,Franklin Pierce,14,NA
401774195,8,regular,Wisconsin-Whitewater,34,Wisconsin-Stout,2,NA
401752872,8,regular,Minnesota,24,Nebraska,6,3.714692951454682
401760396,8,regular,Utah State,30,San José State,25,6.409682392203075
401754371,8,regular,California,21,North Carolina,18,5.406837205979555
401774377,8,regular,Millikin,27,Illinois Wesleyan,49,NA
401783902,8,regular,Montclair State,21,Salisbury,56,NA
401754569,8,regular,Boston College,23,UConn,38,5.78784419663085
401762839,8,regular,Bowling Green,6,Central Michigan,27,3.6125295218185793
401773281,8,regular,Plymouth State,28,Anna Maria College,35,NA
401774135,8,regular,Castleton,7,College Of New Jersey,48,NA
401777007,8,regular,Mass Maritime,10,Fitchburg State,0,NA
401783346,8,regular,FDU-Florham,14,Delaware Valley,41,NA
401756925,8,regular,Houston,31,Arizona,28,5.720926212231053
401752873,8,regular,Michigan,24,Washington,7,4.80158827623924
401773211,8,regular,Ohio Dominican,14,Ashland,31,NA
401786477,8,regular,Framingham State,35,Westfield State,24,NA
401799148,8,regular,Coast Guard,24,MIT,14,NA
401773474,8,regular,Michigan Tech,10,Ferris State,38,NA
401773271,8,regular,Brockport,48,Alfred State,14,NA
401752745,8,regular,Vanderbilt,31,LSU,24,5.302299198534081
401773506,8,regular,Thomas More College,10,Tiffin,45,NA
401773673,8,regular,Edinboro University,30,Fairmont State,35,NA
401773711,8,regular,Post University,27,Assumption,63,NA
401762841,8,regular,Miami (OH),44,Eastern Michigan,30,3.8024699008900793
401777771,8,regular,Husson,48,New England College,0,NA
401762488,8,regular,Tulane,24,Army,17,6.688072236737706
401778018,8,regular,Salve Regina,34,Merchant Marine Academy,38,NA
401773238,8,regular,Findlay,28,Kentucky Wesleyan,0,NA
401754566,8,regular,Duke,18,Georgia Tech,27,5.815864619099065
401778011,8,regular,Catholic,26,Moravian,20,NA
401767597,8,regular,Dayton,17,Butler,23,4.092575558825712
401767553,8,regular,Brown,21,Princeton,40,5.937247287036435
401767759,8,regular,Long Island University,17,Robert Morris,7,4.1847158892572756
401767773,8,regular,Yale,47,Stonehill,7,3.5474724514935536
401767568,8,regular,Wofford,31,Furman,13,4.498798894515335
401756927,8,regular,TCU,42,Baylor,36,5.02281994453435
401777777,8,regular,Curry College,71,Nichols College,27,NA
401773698,8,regular,West Virginia State,20,Wheeling,24,NA
401767704,8,regular,Harvard,31,Merrimack,7,4.244149042179769
401752744,8,regular,South Carolina,7,Oklahoma,26,4.715052118463295
401773922,8,regular,Anderson (Sc),6,Carson-Newman College,28,NA
401773947,8,regular,Emory & Henry College,20,Wingate,27,NA
401773053,8,regular,Bluefield State,37,Bowie State,42,NA
401773694,8,regular,West Virginia Wesleyan,11,West Liberty,35,NA
401777081,8,regular,Depauw,27,John Carroll University,31,NA
401767184,8,regular,Villanova,56,Hampton,14,2.745464320180385
401774289,8,regular,Christopher Newport,49,Kean,0,NA
401778035,8,regular,Belhaven,41,Greensboro College,26,NA
401767606,8,regular,Drake,45,Davidson,0,2.849600561140753
401773062,8,regular,Virginia Union,66,Lincoln (PA),21,NA
401777090,8,regular,Bethany (WV),21,Hiram College,42,NA
401783334,8,regular,Eastern University,17,Albright,10,NA
401778028,8,regular,Crown College,19,Westminster College (MO),6,NA
401773457,8,regular,Wayne State (MI),14,Davenport,49,NA
401773852,8,regular,Lock Haven University,28,West Chester,21,NA
401774077,8,regular,Johns Hopkins University,52,Ursinus,21,NA
401774087,8,regular,Juniata College,7,Susquehanna,56,NA
401773652,8,regular,University Of Charleston (WV),30,Frostburg State,32,NA
401774248,8,regular,Lagrange College,17,Brevard College,10,NA
401777240,8,regular,Guilford College,0,Randolph-Macon,47,NA
401774143,8,regular,Western Connecticut St,24,Lycoming,42,NA
401783340,8,regular,Kings College (PA),52,Reading,0,NA
401777971,8,regular,St. Anselm,27,American International,14,NA
401767722,8,regular,Georgetown,21,Colgate,17,7.2082502979698075
401777098,8,regular,Ohio Wesleyan,20,Wooster,24,NA
401777131,8,regular,Kenyon,12,Wabash College,46,NA
401777262,8,regular,Carnegie Mellon,44,Gettysburg,20,NA
401777278,8,regular,Waynesburg,20,Geneva,62,NA
401766698,8,regular,Chicago,37,Ripon,12,NA
401777604,8,regular,Martin Luther,41,Greenville,39,NA
401777955,8,regular,Lake Erie,13,Walsh,20,NA
401774213,8,regular,Southern Virginia,30,Methodist,13,NA
401767197,8,regular,Southeast Missouri State,42,Eastern Illinois,13,4.024085332319977
401767449,8,regular,Indiana State,7,North Dakota State,38,3.5788490913753113
401767261,8,regular,Monmouth,49,Stony Brook,21,4.639210872517012
401766703,8,regular,Wesleyan University (CT),17,Bowdoin,25,NA
401766705,8,regular,Bates,30,Williams,37,NA
401766706,8,regular,Amherst,9,Colby College,13,NA
401767692,8,regular,Cornell,30,Bucknell,20,4.784070947879502
401806691,8,regular,Hamilton,28,Tufts,38,NA
401773090,8,regular,Shaw,0,Johnson C Smith,52,NA
401767440,8,regular,Illinois State,35,Youngstown State,40,6.579979413819553
401783819,8,regular,Trinity University TX,63,Rhodes College,0,NA
401767700,8,regular,Fordham,13,Dartmouth,30,6.215684931748024
401767641,8,regular,Presbyterian,42,Stetson,7,3.094805517068569
401766704,8,regular,Trinity (CT),28,Middlebury,26,NA
401773096,8,regular,Winston-Salem,42,Livingstone,10,NA
401773300,8,regular,Cortland,65,Alfred University,12,NA
401773729,8,regular,Pace,35,Southern Connecticut State,34,NA
401773246,8,regular,Hillsdale,19,Northwood (MI),48,NA
401773843,8,regular,Slippery Rock,30,Indiana-Pennsylvania,27,NA
401773976,8,regular,Albany State GA,7,Tuskegee,3,NA
401774009,8,regular,Morehouse College,31,Lane College,7,NA
401774067,8,regular,Dickinson (PA),20,Franklin & Marshall,23,NA
401777286,8,regular,Saint Vincent,10,Washington & Jefferson,56,NA
401777293,8,regular,Westminster (PA),48,Thiel,6,NA
401767505,8,regular,Southern Illinois,19,North Dakota,38,2.959950431380923
401776778,8,regular,Calvin University,17,Adrian,48,NA
401776782,8,regular,Albion,27,Alma,48,NA
401776988,8,regular,Widener,14,Lebanon Valley,34,NA
401756928,8,regular,UCF,45,West Virginia,13,4.458347202379033
401767581,8,regular,VMI,22,Samford,24,6.226048540668667
401767203,8,regular,Gardner-Webb,7,UT Martin,37,NA
401777193,8,regular,Heidelberg,6,University of Mount Union,38,NA
401767532,8,regular,Chattanooga,42,East Tennessee State,38,8.803623882072028
401767683,8,regular,Columbia,21,Pennsylvania,35,5.853838532608772
401774418,8,regular,Hanover College,58,Anderson (IN),0,NA
401777215,8,regular,Otterbein,41,Wilmington (OH),54,NA
401777186,8,regular,Ohio Northern,56,Capital,0,NA
401776997,8,regular,Stevenson,28,Misericordia,29,NA
401773662,8,regular,Glenville State,42,Concord University,30,NA
401774436,8,regular,Baldwin Wallace,52,Rose-Hulman,20,NA
401774402,8,regular,Bluffton,7,Mount St. Joseph,35,NA
401773347,8,regular,Arkansas-Monticello,10,Ouachita Baptist,45,NA
401774411,8,regular,Franklin,48,Manchester,21,NA
401777203,8,regular,Marietta,31,Muskingum University,35,NA
401767728,8,regular,Richmond,22,Holy Cross,28,6.767000277060249
401773805,8,regular,Bloomsburg,13,Shepherd,37,NA
401767630,8,regular,Morehead State,23,Marist,21,4.67974890368177
401777023,8,regular,Rockford,26,Concordia University Chicago,37,NA
401777015,8,regular,Aurora,45,Concordia-Wisconsin,54,NA
401776771,8,regular,Concordia Moorhead,6,Saint John's (MN),41,NA
401773623,8,regular,Missouri Southern State,24,Nebraska-Kearney,16,NA
401778008,8,regular,Bridgewater (VA),73,Gallaudet,13,NA
401774387,8,regular,North Park,0,North Central College,75,NA
401774192,8,regular,Wisconsin-Stevens Pt,7,Wisconsin-River Falls,52,NA
401774170,8,regular,Wisconsin-Platteville,38,Wisconsin-Lacrosse,21,NA
401774163,8,regular,Wisconsin-Oshkosh,28,Wisconsin-Eau Claire,21,NA
401774015,8,regular,Central State (OH),27,Kentucky Christian,35,NA
401773516,8,regular,Delta State,51,Ferrum,10,NA
401766699,8,regular,Lawrence University,0,Beloit,34,NA
401773481,8,regular,Roosevelt,21,Northern Michigan,42,NA
401766700,8,regular,Lake Forest College,70,Grinnell,0,NA
401773069,8,regular,Virginia St,24,Elizabeth City State,20,NA
401773134,8,regular,North Greenville,20,UNC Pembroke,7,NA
401773182,8,regular,Loras College,20,Wartburg,40,NA
401774276,8,regular,Texas Lutheran,50,Hendrix College,48,NA
401774223,8,regular,Huntingdon College (AL),20,North Carolina Wesleyan,21,NA
401774240,8,regular,Millsaps,31,Maryville College (TN),21,NA
401774282,8,regular,Sewanee,7,Berry College,44,NA
401773442,8,regular,Upper Iowa University,39,Southwest Baptist,2,NA
401773837,8,regular,Seton Hill,28,Gannon,14,NA
401762842,8,regular,Toledo,45,Kent State,10,4.250967090349852
401767649,8,regular,St. Thomas (MN),55,Valparaiso,17,4.473279224211945
401773875,8,regular,Colorado School Of Mines,72,Adams State,14,NA
401773890,8,regular,Fort Lewis,0,Chadron St,41,NA
401777036,8,regular,Lakeland,31,Wisconsin-Lutheran,34,NA
401777047,8,regular,St. Norbert,44,Eureka College,0,NA
401767497,8,regular,Murray State,14,South Dakota State,35,NA
401776747,8,regular,Bethel (MN),64,St. Olaf,10,NA
401774393,8,regular,Washington University (St. Louis),17,Elmhurst,0,NA
401777246,8,regular,Roanoke College,20,Shenandoah,33,NA
401776764,8,regular,Carleton,63,Hamline University,14,NA
401774371,8,regular,Wheaton,47,Carthage,21,NA
401774460,8,regular,Austin,13,McMurry,31,NA
401776731,8,regular,Macalester,21,Augsburg,32,NA
401777734,8,regular,McDaniel College,7,Muhlenberg,56,NA
401767459,8,regular,Texas Southern,61,Virginia University Of Lynchburg,10,NA
401767584,8,regular,The Citadel,38,Western Carolina,45,5.531722715160337
401774353,8,regular,Augustana (IL),31,Carroll University (WI),24,NA
401773912,8,regular,South Dakota Mines,13,Western Colorado,34,NA
401773189,8,regular,Luther,3,Simpson College (IA),36,NA
401773253,8,regular,East Texas Baptist University,16,Hardin-Simmons,34,NA
401773366,8,regular,Henderson State,10,Harding University,35,NA
401773402,8,regular,Indianapolis,62,Lincoln (MO),7,NA
401776739,8,regular,Gustavus Adolphus,45,St. Scholastica,6,NA
401774151,8,regular,SUNY Maritime,42,Norwich,0,NA
401776799,8,regular,Hope College,56,Kalamazoo,21,NA
401773040,8,regular,Central College,34,Nebraska Wesleyan,13,NA
401783906,8,regular,Rowan,45,William Paterson,16,NA
401773465,8,regular,Grand Valley State University,19,Saginaw Valley State,20,NA
401767538,8,regular,Northern Iowa,14,South Dakota,17,5.110925067434093
401767212,8,regular,Lindenwood,28,Tennessee Tech,52,5.385615234143612
401773618,8,regular,Northwest Missouri St,52,Fort Hays State,3,NA
401773435,8,regular,Truman State,44,Quincy,21,NA
401762840,8,regular,Massachusetts,21,Buffalo,28,6.595531852666956
401804721,8,regular,Mary Hardin-Baylor,28,Texas Wesleyan,19,NA
401767100,8,regular,Montana,43,Sacred Heart,21,3.1870921896891278
401777307,8,regular,Minnesota Morris,3,Northwestern (MN),21,NA
401767429,8,regular,Mississippi Valley State,49,Lincoln (CA),0,NA
401767383,8,regular,Arkansas-Pine Bluff,16,Grambling,20,7.575690082302566
401761633,8,regular,UL Monroe,14,Troy,37,5.693478891724538
401766701,8,regular,Monmouth (IL),45,Cornell College (IA),3,NA
401773815,8,regular,PennWest California,31,Clarion,28,NA
401752874,8,regular,Northwestern,19,Purdue,0,3.428001164512284
401773996,8,regular,Miles College,27,Clark Atlanta,20,NA
401773160,8,regular,Dubuque,47,Buena Vista,20,NA
401773909,8,regular,New Mexico Highlands,28,Colorado Mesa,22,NA
401773647,8,regular,Washburn,37,Central Missouri,17,NA
401773337,8,regular,Southern Arkansas,42,Arkansas Tech,7,NA
401773952,8,regular,Lenoir-Rhyne,23,UVA Wise,10,NA
401790374,8,regular,Black Hills State,14,CSU Pueblo,40,NA
401774002,8,regular,Fort Valley State,7,Savannah St,0,NA
401773848,8,regular,Kutztown University,43,Millersville,14,NA
401766702,8,regular,Illinois College,64,Knox College,14,NA
401773378,8,regular,Southeastern Oklahoma State,56,Northwestern Oklahoma State,14,NA
401752877,8,regular,Wisconsin,0,Ohio State,34,2.6917223168852957
401767321,8,regular,UAlbany,17,Rhode Island,58,3.1580759674231538
401760393,8,regular,Boise State,56,UNLV,31,4.723304037346108
401752742,8,regular,Georgia,43,Ole Miss,35,7.5134351342636005
401752878,8,regular,Indiana,38,Michigan State,13,4.408103535343244
401761629,8,regular,App State,37,Coastal Carolina,45,5.483124376722729
401761631,8,regular,James Madison,63,Old Dominion,27,5.507113326122281
401760392,8,regular,Air Force,24,Wyoming,21,6.22586072967788
401761632,8,regular,Marshall,40,Texas State,37,13.192992307572979
401777299,8,regular,LYONCOLL,20,CENTENARY,23,NA
401752739,8,regular,Arkansas,42,Texas A&M,45,7.050104190802901
401767155,8,regular,William & Mary,26,Elon,21,6.529950979594317
401754565,8,regular,Clemson,24,SMU,35,5.469391383562523
401762491,8,regular,North Texas,55,UTSA,17,4.681517913552595
401762838,8,regular,Ball State,42,Akron,28,7.117811898214637
401762843,8,regular,Ohio,48,Northern Illinois,21,3.138666629025117
401762489,8,regular,Charlotte,14,Temple,49,3.3193001555565673
401767144,8,regular,Campbell,10,New Hampshire,24,3.722682535579004
401767166,8,regular,Western Illinois,24,Charleston Southern,29,5.2319003885028454
401773991,8,regular,Edward Waters,27,Benedict College,31,NA
401767485,8,regular,Lamar,23,UT Rio Grande Valley,21,6.369800180965103
401767373,8,regular,Florida A&M,33,Alcorn State,28,8.400872085981938
401756923,8,regular,Arizona State,26,Texas Tech,22,8.938142610637891
401786378,8,regular,UMass Dartmouth,32,Worcester St,7,NA
401777258,8,regular,Allegheny,6,Grove City College,42,NA
401777222,8,regular,Averett,7,Hampden-Sydney,67,NA
401777170,8,regular,Puget Sound,45,Willamette,28,NA
401777155,8,regular,Pacific Lutheran,47,Pacific (OR),29,NA
401777148,8,regular,Linfield College,20,Whitworth,30,NA
401773109,8,regular,Wilson,28,Chowan,21,NA
401777073,8,regular,Wittenberg,40,Denison University,43,NA
401774263,8,regular,Claremont-Mudd-Scripps College,22,La Verne,19,NA
401773450,8,regular,William Jewell,7,Northeastern State,35,NA
401773356,8,regular,East Central (OK),37,Oklahoma Baptist,31,NA
401773291,8,regular,Bridgewater State,47,Dean College,25,NA
401773127,8,regular,Shorter,19,ERSKINE,23,NA
401762487,8,regular,UAB,31,Memphis,24,6.516770535855644
401773575,8,regular,Western Oregon,31,UT Permian Basin,28,NA
401752741,8,regular,Florida,23,Mississippi State,21,6.916557826100512
401777142,8,regular,NEWBERG,42,Lewis & Clark College,28,NA
401767745,8,regular,Wagner,17,Central Connecticut,24,6.914957448936126
401761668,8,regular,Louisiana,10,Southern Miss,22,4.490560801194364
401783303,8,regular,Endicott College,45,Western New England,24,NA
401767128,8,regular,Portland State,27,Weber State,43,5.147699482768235
401767521,8,regular,SE Louisiana,49,Northwestern State,0,3.102512694798986
401773764,8,regular,Northern State,55,Southwest Minnesota State,23,NA
401767434,8,regular,Southern,3,Prairie View A&M,24,2.283752516320125
401767227,8,regular,Tennessee State,24,Howard,7,4.599033287510647
401767462,8,regular,Incarnate Word,45,East Texas A&M,52,7.229994065340095
401773959,8,regular,Newberry,38,Mars Hill,24,NA
401767753,8,regular,Mercyhurst,0,Duquesne,37,2.2795063299569986
401773869,8,regular,East Stroudsburg University,24,Shippensburg,7,NA
401752876,8,regular,Rutgers,10,Oregon,56,2.8655127929578694
401752951,8,regular,Virginia,22,Washington State,20,6.0728203483249565
401767280,8,regular,North Alabama,35,Eastern Kentucky,14,3.9883700826832023
401767471,8,regular,McNeese,27,Houston Christian,0,3.789592837657428
401752879,8,regular,UCLA,20,Maryland,17,8.336534365982493
401760394,8,regular,Colorado State,19,Hawai'i,31,5.144720454505094
401773527,8,regular,West Alabama,16,West Florida,23,NA
401767517,8,regular,Stephen F. Austin,34,Nicholls,7,3.3917893612667043
401773540,8,regular,Angelo State,48,Midwestern State,24,NA
401752743,8,regular,Kentucky,13,Texas,16,6.724882670426927
401752875,8,regular,Iowa,25,Penn State,24,6.271060684846177
401761630,8,regular,Georgia Southern,41,Georgia State,24,6.5047485621923276
401774347,8,regular,Centre College Kentucky,19,Southwestern University,16,NA
401773630,8,regular,Missouri Western,20,Pittsburg St,44,NA
401767301,8,regular,Tarleton State,45,West Georgia,10,3.168287565826611
401767092,8,regular,Eastern Washington,21,Idaho,14,6.387204471018512
401752738,8,regular,Alabama,37,Tennessee,20,4.577807755089341
401762490,8,regular,South Florida,48,Florida Atlantic,13,4.3790154909636065
401754568,8,regular,Syracuse,13,Pittsburgh,30,4.623256562987445
401752871,8,regular,Notre Dame,34,USC,24,6.843850667589161
401752740,8,regular,Auburn,17,Missouri,23,6.324503035415732
401773600,8,regular,Central Oklahoma,56,Emporia State University,22,NA
